0,"The 11th Mississippi Infantry monument is located in Gettysburg, Adams County, Pennsylvania.","Pennsylvania's Franklin County is found to the west of Adams County, Pennsylvania and Pennsylvania's Cumberland County is to the north. A monument to the 11th Mississippi Infantry was erected in Adams County in the year 2000 in the municipality of Gettysburg and this monument is categorised as a contributing property.",-0.479749470949173
1,"The 11th Mississippi Infantry monument is located in Gettysburg, Adams County, Pennsylvania.","The 11th Mississippi Infantry Monument, a Contributing property established in the year 2000 in Adams County, Pennsylvania falls in the municipality of Gettysburg, Pennsylvania. Adams County Pennsylvania is East of Franklin County, Pennsylvania and has Cumberland County, Pennsylvania to its north.",-0.25820592045783997
2,The Acharya Institute of Technology's campus is located at Soldevanahalli,"Dr. G. P. Prabhukumar is the director of the Acharya Institute of Technology which is located at Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090 in India and is affiliated with Visvesvaraya Technological University.",-0.8223942518234253
3,The Acharya Institute of Technology's campus is located at Soldevanahalli,"The Acharya Institute of Technology campus is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090, India. Its director is Dr.G.P. Prabhukumar and it is affiliated to Visvesvaraya Technological University.",-0.5531601309776306
4,The Acharya Institute of Technology's campus is located at Soldevanahalli,"The campus of the Acharya Institute of Technology is located at Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090, India and it is affiliated with the Visvesvaraya Technological University. Its director is Dr.G.P.Prabhukumar.",-0.6864197850227356
5,The City Manager leads the city of Ciudad Ayala which is governed by,"Ciudad Ayala is a metropolitan city which has population of 1,777,539 with its population density of 1604.0 and it falls into UTC offset -6 time zone. One of the leaders of Ciudad Ayala is the City Manager which uses council-manager government.",-0.755844235420227
6,The City Manager leads the city of Ciudad Ayala which is governed by,"The city Ciudad Ayala has population 1,777,539 making the density 1604.0. One of the leaders in the council-manager government is the City Manager. It is in UTC offset -6.",-0.7476801872253418
7,The City Manager leads the city of Ciudad Ayala which is governed by,The city Ciudad Ayala has population 1777539 making the density 1604. It is a council-managed government led by a City Manager. It is in UTC offset -6.,-0.6231338977813721
8,"SuperCapers, a 78-minute super capers (written by Ray Grigg","Super Capers is a 98 minute film with a $2000000.0 budget. It stars Tom Sizemore and Michael Rooker, and was written and directed by Ray Griggs.",-0.6640193462371826
9,"SuperCapers, a 78-minute super capers (written by Ray Grigg","Super Capers is a 98 minute movie starring Michael Rooker and Tom Sizemore. It was written and directed by Ray Griggs. It had a budget of $2,000,000.",-0.6874850988388062
10,"SuperCapers, a 78-minute super capers (written by Ray Grigg",The 98 minute film Super Capers had a budget of 2 million dollars. It was written and directed by Ray Griggs. It starred Tom Sizemore and also featured Michael Rooker.,-0.8575417399406433
11,Aaron Turner is from the United States and plays the electric guitar. He played with the band Twi,US born Aaron Turner plays electric guitar for the post metal band Twilight.,-0.2223629504442215
12,Aaron Turner is from the United States and plays the electric guitar. He played with the band Twi,American guitarist Aaron Turner is a post-metal musician who played electric guitar with the band Twilight.,-0.23121751844882965
13,Aaron Turner is from the United States and plays the electric guitar. He played with the band Twi,Aaron Turner (from United States) who is a performer of post metal plays the electric guitar in the band Twilight.,-0.09821911156177521
14,"The 11th Mississippi Infantry monument is located in Gettysburg, Adams County, Pennsylvania.","Adams County Pennsylvania, which is to the east of Franklin County, Pennsylvania, is the location of the 11th Mississippi Infantry Monument, which was established there in the year 2000. The 11th Mississippi Infantry Monument stands in the municipality of Gettysburg and falls under the category of Contributing property. To the southeast of Adams County, lies Carroll County, Maryland.",-0.4423280954360962
15,"The 11th Mississippi Infantry monument is located in Gettysburg, Adams County, Pennsylvania.","A monument to the 11th Mississippi Infantry was built in 2000 in the municipality of Gettysburg which is in Adams County, Pennsylvania. Carroll County Maryland is southeast of Adams County, while Pennsylvania's Franklin County is to be found to the west. This monument is categorised as a contributing property.",-0.3153481185436249
16,"The 11th Mississippi Infantry monument is located in Gettysburg, Adams County, Pennsylvania.","To the west of Adams County, Pennsylvania, is Franklin County, Pennsylvania and to its southeast is Carroll County, Maryland. In Adams County, a monument to the 11th Mississippi Infantry was established in 2000 in the municipality of Gettysburg. This monument is categorized as a Contributing Property.",-0.3991246521472931
17,The Director of Deathona Factory Farm is Tom Simon and it was broadcast by the,Sarah Teale and Tom Simon directed the 83 minute movie Death on a Factory Farm which was edited by Geof Bartz. Jamie Lawrence composed the music for the movie which was released by HBO.,-0.9638360738754272
18,The Director of Deathona Factory Farm is Tom Simon and it was broadcast by the,Tom Simon and Sarah Teale directed the 83 minute movie Death on a Factory Farm which was edited by Geof Bartz. Jamie Lawrence composed music for this movie which was broadcasted by HBO.,-0.9536704421043396
19,The Director of Deathona Factory Farm is Tom Simon and it was broadcast by the,Sarah Teale and Tom Simon directed the 83 minute movie Death on a Factory Farm which edited by Geof Bartz and broadcasted by HBO. The movie has Jamie Lawrence as the music composer.,-0.9408429861068726
20,Ciudad Ayala is located in the country of Mexico and is located in the,"Ciudad Ayala is a part of Morelos and located in the country of Mexico. Ciudad Ayala's elevation above the sea level is 1147.0 and the, the UTC offset is -6 and the time zone is PDT. The population of the metropolitan area of Ciudad Ayala is 1,777,539.",-0.6633132100105286
21,Ciudad Ayala is located in the country of Mexico and is located in the,"The population of the metropolitan area of Ciudad Ayala, a part of Morelos, Mexico, located at 1147.0 above sea level, is 1,777,539, and the UTC offset for this Pacific Daylight Time zone area is -6.",-1.019955039024353
22,Ciudad Ayala is located in the country of Mexico and is located in the,"Ciudad Ayala is in the Morelos part of Mexico. The city’s metro area has population of 1,777,539 people. The city is 1147 m above sea level and is located in UTC offset -6 in the Pacific Daylight Time time zone.",-0.8020840883255005
23,"Liselotte Groebina was born in Karlsruhe on May 2, 1908. He","Liselotte Grschebina, born in Karlsruhe on May 2, 1908, was a professional photographer. She is an Israeli national who died in Israel on June 14, 1994.",-0.55055832862854
24,"Liselotte Groebina was born in Karlsruhe on May 2, 1908. He","Liselotte Grschebina, born in Karlsruhe on 1908-05-02, is an Israeli photographer. She died on the 14th of June, 1994 in Israel.",-0.5401723980903625
25,"Liselotte Groebina was born in Karlsruhe on May 2, 1908. He","Liselotte Grschebina was born on May 2nd, 1908 in Karlsruhe. She was a professional photographer. Her nationality was Israeli. Liselotte Grschebina died on June 14, 1994 in Israel.",-0.42409712076187134
26,"Alan B Miller Hall, which was built between 1 June 2009 and 1 June 2009 at the College","The College of William and Mary is the owner of the Alan B. Miller Hall which was completed on 1st June 2009, address is ""101 Ukrop Way"". The Mason School of Business are the current tenants of Alan B Miller Hall.",-0.7264882922172546
27,"Alan B Miller Hall, which was built between 1 June 2009 and 1 June 2009 at the College","The College of William and Mary is the owner of the Alan B.Miller Hall (address: ""101 Ukrop Way""). It was completed on June 1st, 2009, and the Mason School of Business are its current tenants.",-0.6921136379241943
28,"Alan B Miller Hall, which was built between 1 June 2009 and 1 June 2009 at the College","The College of William and Mary is the owner of the Alan B. Miller Hall in 101 Ukrop Way completed in ""1 June 2009"" . The Mason School of Business are the current tenants.",-0.6955326795578003
29,Aaron Turner started performing in 1995 and is a singer. He played with the band Twilight,"Aaron Turner starter performing in 1995 and began singing for a living. He performs under the genre of post-metal, and is noted to have played with the band Twilight.",-0.12305516004562378
30,Aaron Turner started performing in 1995 and is a singer. He played with the band Twilight,"Singer Aaron Turner began performing in 1995. Turner is a post-metal musician, and played with the band Twilight.",0.1375824511051178
31,Aaron Turner started performing in 1995 and is a singer. He played with the band Twilight,"Aaron Turner sings for a living, started performing in 1995 and played with the band Twilight, which is post metal.",-0.06514318287372589
32,Adolfo Suarez Madrid-Barajas Airport is located in Al,"Adolfo Suárez Madrid–Barajas Airport is in Alcobendas and is operated by ENAIRE in which is in Madrid. The runway length of Adolfo Suárez Madrid–Barajas Airport is 4,349 and is named 14R/32L, Adolfo Suárez Madrid-Barajas Airport also has an elevation of 610.0 metres above sea level and a runway length of 4,349.",-0.7333389520645142
33,Adolfo Suarez Madrid-Barajas Airport is located in Al,"Adolfo Suárez Madrid–Barajas Airport in Alcobendas (operated by ENAIRE in Madrid), located 610 metres above sea level has a runway called 14R/32L that is 4,349 metres long.",-0.5735991597175598
34,Adolfo Suarez Madrid-Barajas Airport is located in Al,"Adolfo Suárez Madrid–Barajas Airport is located in Alcobendas, 610 meters above sea level. This airport is operated by ENAIRE, which is located in Madrid. The runway is named 14R/32L and has a length of 4,349 meters.",-0.49060148000717163
35,"Adolfo Suarez Madrid-located in Alcobendas,","The Adolfo Suárez Madrid–Barajas Airport in Alcobendas , Madrid, Spain operated by ENAIRE has a runway called 14R/32L with the length of 4,349.",-0.8146058320999146
36,"Adolfo Suarez Madrid-located in Alcobendas,","Adolfo Suárez Madrid–Barajas Airport is located in Alcobendas. This airport is operated by ENAIRE, which is located in Madrid, Spain. The runway is named 14R/32L and has a length of 4,349 meters.",-0.7291318774223328
37,"Adolfo Suarez Madrid-located in Alcobendas,","Adolfo Suarez Madrid-Barajas Airport is operated by ENAIRE which is located in Alcobendas in Madrid,Spain. The runway length and the name of the runway of the airport is 4349.0. and 14R/32L.",-0.8869331479072571
38,Aaron Turner is from Massachusetts and plays the electric guitar. He played with the band Twilight and,Aaron Turner was born in Massachusetts and is a post metal musician who plays electric guitar and played with the band Twilight.,0.3666006028652191
39,Aaron Turner is from Massachusetts and plays the electric guitar. He played with the band Twilight and,Aaron Turner is a performer of post metal and is originally from Massachusetts. He plays the electric guitar and also played with the band Twilight.,0.325689435005188
40,Aaron Turner is from Massachusetts and plays the electric guitar. He played with the band Twilight and,"In the past, Massachusetts-born post-metal electric guitarist Aaron Turner played with the band Twilight.",-0.09623993933200836
41,The musical artist Anatole de Grogwald wrote the book English With its roots in the,"English Without Tears is an 89-minute film that was released on July 28th, 1944. It was written by Anatole de Grunwald and directed by Harold French. Nicholas Brodszky was the music composer while Alan Jaggs was the film editor.",-0.9120383858680725
42,The musical artist Anatole de Grogwald wrote the book English With its roots in the,"Anatole de Grunwald wrote the 89 minute movie English Without Tears which was directed by Harold French and edited by Alan Jaggs. The movie had Nicholas Brodszky as its music composer and was released on July 28, 1944.",-0.9022226929664612
43,The musical artist Anatole de Grogwald wrote the book English With its roots in the,"The movie English Without Tears, released in 1944, was directed by Harold French and edited by Alan Jaggs. It was written by Anatole de Grunwald and has a total running time of 89 minutes. Its music was composed by Nicholas Brodszky.",-0.873598039150238
44,The director of McVeagh of the South Seas is Cyril Bruce and it,McVeagh of the South Seas is a film directed by Cyril Bruce and Harry Carey. It’s a film that is logged in the IMDb database with the ID of 0004319. Carey was born on 1878 and was the writer of the film while he played a major character in the movie too. This movie was distributed by Alliance Films Corporation.,-1.1782907247543335
45,The director of McVeagh of the South Seas is Cyril Bruce and it,"McVeagh of the South Seas stars its own writer, director, and actor Harry Carey, who was born in 1878. It can be found in the IMDb if you input the ID 0004319. It was directed by Cyril Bruce and distributed by Alliance Films Corporations.",-1.0310362577438354
46,The director of McVeagh of the South Seas is Cyril Bruce and it,"McVeagh of the South Seas is a film directed by Cyril Bruce, written and directed by Harry Carey (born 1878) and distributed by Alliance Films Corporation. The film is registered in IMDb with the ID 0004319.",-0.9938609004020691
47,Adolfo Suarez Madrid-Barajas Airport is located in Al,"Adolfo Suárez Madrid–Barajas Airport in Alcobendas (operated by ENAIRE in Madrid, Spain), that is located 610.0 metres above sea level, has a 4349.0 metres long runway named 14L/32R.",-0.6133919358253479
48,Adolfo Suarez Madrid-Barajas Airport is located in Al,"Adolfo Suárez Madrid–Barajas Airport is located in Alcobendas, 610 meters above sea level. This airport is operated by ENAIRE, which is located in Madrid, Spain. The runway is named 14L/32R and is 4,349 meters long.",-0.5187892317771912
49,Adolfo Suarez Madrid-Barajas Airport is located in Al,"The Adolfo Suárez Madrid–Barajas Airport in Alcobendas, operated by ENAIRE in the city of Madrid, is 610 metres above sea level, with a runway named 14L/32R that is 4349 metres long.",-0.5482409000396729
50,Adolfo Suarez Madrid-Barajas Airport is located in Al,"The ENAIRE-operated Adolfo Suarez Madrid-Barajas Airport is located in Alcobendas, Spain, elevation 610.0 meters above sea level. 14R/32L, the runway, has a length of 4349.",-0.646920919418335
51,Adolfo Suarez Madrid-Barajas Airport is located in Al,"Adolfo Suarez Madrid-Barajas Airport (operated by ENAIRE, in Alcobendas, Spain) is 610.0 metres above sea level. Its runway is called 14R/32L which is 4349.0 metres long.",-0.6111138463020325
52,Adolfo Suarez Madrid-Barajas Airport is located in Al,"Adolfo Suárez Madrid-Barajas Airport in Alcobendas, Spain is 610 metres above sea level and has a runway named 14R/32L that is 4349 metres long. ENAIRE is the operating organization for the airport.",-0.6326810717582703
53,"The Acharya Institute of Technology is located at Soldevanahalli, Achary","B. M. Reddy is the president of The Acharya Institute of Technology, which is affiliated with Visvesvaraya Technological University and located in India at Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090.",-0.8730022311210632
54,"The Acharya Institute of Technology is located at Soldevanahalli, Achary","The President of Acharya Institute of Technology is B. M. Reddy and it is affiliated with the Visvesvaraya Technological University. Its address is Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090, India.",-0.7712638974189758
55,"The Acharya Institute of Technology is located at Soldevanahalli, Achary","B.M. Reddy is president of the Acharya Institute of Technology, the campus of which is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore, India – 560090 and is affiliated to Visvesvaraya Technological University.",-0.8338738083839417
56,The College of William and Mary own Alan B Miller Hall which was designed by Robert A M Stern,"The Mason School of Business are the current tenants of Alan B Miller Hall, which is currently owned by the College of William and Mary and which was designed by Robert A.M. Stern and completed June 1, 2009.",-0.5776236653327942
57,The College of William and Mary own Alan B Miller Hall which was designed by Robert A M Stern,"The Mason School of business occupies the Alan B Miller at the college of William and Mary. The hall, which was designed by Robert A M Stern, was completed on June 1 2009.",-0.5217065811157227
58,The College of William and Mary own Alan B Miller Hall which was designed by Robert A M Stern,"Owned by The College of William and Mary and completed on June 1, 2009 by architect Robert A.M. Stern, the Alan B. Miller Hall currently houses the Mason School of Business.",-0.49896305799484253
59,"The 11th Mississippi Infantry monument is located in Gettysburg, Adams County, Pennsylvania.","The 11th Mississippi Infantry Monument, erected in the year 2000, is in the municipality of Gettysburg in Pennsylvania. This municipality is in Adams County, Pennsylvania which has Carroll County Maryland to the southeast and Frederick County Maryland to the southwest. This monument is categorised as a contributing property.",-0.28547585010528564
