0,The Motor Sport Sport Vision is located in Fawkham and its HQ is Faw,MotorSport Vision is located in the city of Fawkham.,18.798317647335093
1,The Motor Sport Sport Vision is located in Fawkham and its HQ is Faw,"MotorSport Vision is located in the city of Fawkham, UK.",18.798317647335093
2,The Motor Sport Sport Vision is located in Fawkham and its HQ is Faw,MotorSport Vision is located in Fawkham.,26.58483576665878
3,The population density of Ciudad Ayala is 1604.0 and the population density is,The population density of Ciudad Ayala is 1604.0.,55.93684915933074
4,The population density of Ciudad Ayala is 1604.0 and the population density is,Ciudad Ayala city has a population density of 1604.0.,15.133218633429316
5,The population density of Ciudad Ayala is 1604.0 and the population density is,The population density in Ciudad Ayala is 1604.,19.338531381761715
6,The official language of the country of Israel is the Modern Hebrew and the official language is,The official language of Israel is modern Hebrew.,20.706193828327603
7,The official language of the country of Israel is the Modern Hebrew and the official language is,Israel’s official language is Modern Hebrew.,10.70454632987902
8,The official language of the country of Israel is the Modern Hebrew and the official language is,Modern Hebrew is the official language of Israel.,17.02602472176709
9,Chinabank is located in the Philippines and is the location of Chinabank.,Chinabank's location is the Philippines.,9.238430210261097
10,Chinabank is located in the Philippines and is the location of Chinabank.,Chinabank is located in the Philippines.,39.553325358771794
11,Detroit has a total area of 370.03 and a total area of 370,The total area of the city of Detroit is 370.03 square kilometers.,13.674406678232565
12,Detroit has a total area of 370.03 and a total area of 370,Detroit has a total area of 370.03 square kilometers.,47.037095938668955
13,GMA New Media is located in the GMA Network Center and is located in the GMA,GMA New Media is located in the GMA Network Center.,58.282339541526554
14,GMA New Media is located in the GMA Network Center and is located in the GMA,GMA New Media headquarters are located in the GMA Network Center.,38.35193624233828
15,GMA New Media is located in the GMA Network Center and is located in the GMA,GMA New Media is located inside GMA Network Center.,30.62049088236489
16,"The music Composer of the band, Nicholas Brookszky, is the musician of",The music of the film English Without Tears is composed by Nicholas Brodszky.,8.889175589171739
17,"The music Composer of the band, Nicholas Brookszky, is the musician of",Nicholas Brodszky composed music of the movie English Without Tears.,6.754312828675707
18,"The music Composer of the band, Nicholas Brookszky, is the musician of",Nicholas Brodszky was a composer of the songs that were used in English Without Tears.,5.448844552389355
19,"The film, ""Its Great to be 5"" starred by ""Cel",Cecil Parker had a main role in It's Great to Be Young.,5.679677445135579
20,"The film, ""Its Great to be 5"" starred by ""Cel",Cecil Parker starred in the 1956 movie It's Great to Be Young.,6.285596338261262
21,"The film, ""Its Great to be 5"" starred by ""Cel",It's Great to be Young is a 1956 film starring Cecil Parker.,11.359354890271161
22,"Ray Griggs is the director of Super Capers, the director of which, is Ray","The movie ""Super Capers"" was directed by Ray Griggs.",6.917184228205474
23,"Ray Griggs is the director of Super Capers, the director of which, is Ray",Super Capers is directed by Ray Griggs.,7.3140318268287645
24,"Ray Griggs is the director of Super Capers, the director of which, is Ray",Ray Griggs is the director of Super Capers.,44.28500142691474
25,Anatole de Groinwald is the producer of Anatole de Growwald and,"""English Without Tears"" was produced by Anatole de Grunwald.",6.844195245453219
26,Anatole de Groinwald is the producer of Anatole de Growwald and,Anatole de Grunwald was the producer of 'English Without Tears'.,17.542198478193427
27,Anatole de Groinwald is the producer of Anatole de Growwald and,Anatole de Grunwald is the producer of English Without Tears.,27.901593935858266
28,"08/26 is the runway name of the Bedford Aerodrome, which has the name","The Bedford Aerodrome has a runway named ""08/26"".",12.451643194233869
29,"08/26 is the runway name of the Bedford Aerodrome, which has the name",Bedford Aerodrome has a runway called 08/26.,12.451643194233869
30,"08/26 is the runway name of the Bedford Aerodrome, which has the name",The Bedford Aerodrome runway name is 08/26.,13.834368456410951
31,Adam West was born in 1928 and was born in the year 1928.,Adam West was born in the year 1928.,59.5640359271809
32,Adam West was born in 1928 and was born in the year 1928.,Adam West was born in 1928.,38.058030016749456
33,"The Bedford Autodrome, which serves the city of Bedford, is served by the Bedford Auto",Bedford Aerodrome has served the Bedford Autodrome.,6.839596061560946
34,"The Bedford Autodrome, which serves the city of Bedford, is served by the Bedford Auto",The place served by the Bedford Aerodrome is the Bedford Autodrome.,18.842393723950345
35,"The Bedford Autodrome, which serves the city of Bedford, is served by the Bedford Auto",The Bedford Aerodrome serves the Bedford Autodrome.,8.513012360883545
36,"The author of the film, Ted Williams, is the author of the film, ""It",Writer of the 1956 film It's Great to Be Young is Ted Willis.,5.401157445454033
37,"The author of the film, Ted Williams, is the author of the film, ""It",Ted Willis is the writer of the film It's Great to Be Young.,10.521495173810226
38,"The author of the film, Ted Williams, is the author of the film, ""It",The writer of “It’s great to be young” is Ted Willis.,3.0372940354383413
39,"The sister production of the HBO, which has a sister station called the Cinemax, is",HBO and Cinemax are sister stations.,3.0098043843528286
40,"The sister production of the HBO, which has a sister station called the Cinemax, is",HBO is a sister station with Cinemax.,10.123734869668828
41,"The sister production of the HBO, which has a sister station called the Cinemax, is",Cinemax is a sister channel with HBO.,5.751391809950023
42,"Reuven Revivallin is the leader of the country of Israel, where the",One of the leaders of Israel is Reuven Rivlin.,9.669265690880861
43,"Reuven Revivallin is the leader of the country of Israel, where the",The leader of Israel is Reuven Rivlin.,9.238430210261097
44,"Reuven Revivallin is the leader of the country of Israel, where the",Israel's leader is Reuven Rivlin.,4.065425428798724
45,"The TV series, which was broadcasted by the HBO, is known by the name of",Death on a Factory Farm was released by HBO.,3.0098043843528286
46,"The TV series, which was broadcasted by the HBO, is known by the name of",Death on a Factory Farm is a film broadcasted by HBO.,5.439330544349821
47,"The TV series, which was broadcasted by the HBO, is known by the name of",The Death on a Factory Farm was broadcasted by HBO.,9.672649511413097
48,The official language of the country is the Modern Standard Standard Arabic and the official language is,One of the official languages of Israel Is Modern Standard Arabic.,8.513012360883545
49,The official language of the country is the Modern Standard Standard Arabic and the official language is,The official language of Israel is Modern Standard Arabic.,19.345299022826193
50,John Miller died in 2005 and he died in 2005.,John Mills died in 2005.,24.808415001701817
51,"Leni Robredo is the leader of the Philippines, where Leni Robred",Leni Robredo is the leader of the Philippines.,61.32297420585347
52,"Leni Robredo is the leader of the Philippines, where Leni Robred",Leni Robredo is a Filipino leader.,13.545994273378144
53,"Leni Robredo is the leader of the Philippines, where Leni Robred",The leader of the Philippines is Leni Robredo.,26.20251007173262
54,"Leni Robredo is the leader of the Philippines, where Leni Robred",The name of the leader of the Philippines is Leni Robredo.,37.70063804549471
55,16800 undergraduate students attend the University of Buregundy which has 16800 undergraduate students,"The University of Burgundy has 16,800 undergraduate students.",9.238430210261097
56,16800 undergraduate students attend the University of Buregundy which has 16800 undergraduate students,There are 16800 undergraduate students at the University of Burgundy.,19.338531381761715
57,16800 undergraduate students attend the University of Buregundy which has 16800 undergraduate students,The University of Burgundy has 16800 undergraduate students.,22.997519112894437
58,"The number of students at the University of Burningy, which has 27400 students, is",There are 27400 students at the University of Burgundy.,25.33654946448646
59,"The number of students at the University of Burningy, which has 27400 students, is",The number of students in the University of Burgundy is 27400.,23.578316044531807
60,"The number of students at the University of Burningy, which has 27400 students, is",The University of Burgundy has 27400 students.,11.980914528565991
61,German Papiermark is the currency of the German Empire and the German empire,The currency of the German Empire is German Papiermark.,34.38931217657843
62,German Papiermark is the currency of the German Empire and the German empire,The German Empire's currency is the German Papiermark.,10.700801516876487
63,German Papiermark is the currency of the German Empire and the German empire,One of the currencies of the German Empire was the German Papiermark.,26.130226596777135
64,"The timeshift for HBO is 10/HO West, and the time zone is 12/08","HBO has different timeshift services, for example, HBO East and HBO West.",3.3613183938332405
65,"The timeshift for HBO is 10/HO West, and the time zone is 12/08",HBO East and HBO West are timeshift channels of HBO.,3.0372940354383413
66,"The timeshift for HBO is 10/HO West, and the time zone is 12/08",HBO's timeshift channel is divided into HBO East and HBO West.,3.211547431691929
67,"Terence Gigan died on January 1, 1977 and died on January 1, 1977.",Terence Rattigan died in 1977.,5.816635421147515
68,"Terence Gigan died on January 1, 1977 and died on January 1, 1977.",The death year of Terence Rattigan is 1977.,5.412989186545263
69,Ciudad Ayala is located in the city of the city and is the type,Ciudad Ayala is a city.,11.359354890271161
70,"Prime Minister leads the country of Israel, which is led by the Prime Minister.","The Israel's leader title is ""Prime Minister"".",5.816635421147515
71,"Prime Minister leads the country of Israel, which is led by the Prime Minister.",The leader title of Israel is Prime Minister.,11.980914528565991
72,"Prime Minister leads the country of Israel, which is led by the Prime Minister.",Israel’s leader is the Prime Minister.,16.188613565728215
73,"Manila is part of Metro Manila, Metro Manila. Manila is part of Metro Manila.",Manila is part of Metro Manila.,34.82352832757854
74,"Manila is part of Metro Manila, Metro Manila. Manila is part of Metro Manila.",Metro Manila includes the city of Manila.,6.839596061560946
75,"The film, Gilbert Taylor, is the film that created the character, Gilbert Taylor, and the",It's Great to Be Young had Gilbert Taylor as cinematographer.,4.048892532133102
76,"The film, Gilbert Taylor, is the film that created the character, Gilbert Taylor, and the",It's Great to Be Young is in Gilbert Taylor's cinematography.,2.4074859035470344
77,"The film, Gilbert Taylor, is the film that created the character, Gilbert Taylor, and the","Gilbert Taylor was the cinematographer of the film ""It's Great to Be Young"".",6.054506513220935
78,The currency of the South German Empire is the South German gulden and the German empire is,The German Empire's currency is the South German gulden.,24.07843507482262
79,The currency of the South German Empire is the South German gulden and the German empire is,The currency of the German Empire is South German gulden.,27.358384246243777
