0,The City Manager is the leader of the city of Ciudad Ayala which is,"Ciudad Ayala is a city with population density and population of 1604 and 1777539 respectively, where the leader is called the City Manager. The government type in the city of Ciudad Ayala is council-manager.",0.3436831,0.52869207,0.16881
1,The City Manager is the leader of the city of Ciudad Ayala which is,"The city of Ciudad Ayala, with a population of 1,777,539, is led by a City Manager on a council-manager government system. It has a population density of 1604.",0.2793875,0.5337011,0.04555616
2,The City Manager is the leader of the city of Ciudad Ayala which is,"Ciudad Ayala, a city with population density and population of 1604.0 and 1,777,539 respectively, uses a type of government called council-manager government. One of the leaders of Ciudad Ayala is the City Manager.",0.298009,0.5320056,0.08113977
3,The Governator of the country of Mexico is the leader of the country. The country is,Ciudad Ayala in Mexico with population density of 1604.0 and elevated 1147.0 above sea level is in the PDT time zone. The leader here is called the governator.,-0.033289753,0.13443488,-0.19340552
4,The Governator of the country of Mexico is the leader of the country. The country is,Ciudad Ayala is a country in Mexico that is located 1147 above sea level and is in the Pacific Daylight time zone. The population density is 1604 and the leader of Ciudad Ayala is called the governator.,0.08147447,0.3560222,-0.16866392
5,The Governator of the country of Mexico is the leader of the country. The country is,Ciudad Ayala is located in Mexico and has a population density of 1604. The city stands 1147 m above sea level. The Governator is the leader of Ciudad Ayala located in the Pacific Daylight time zone.,0.09289396,0.34886375,-0.14208436
6,Liselotte Groebina was born in the German city of Karlsruhe and his national,"Liselotte Grschebina was an Israeli who attended the school of Applied Arts in Stuttgart. She was born in Karlsruhe, Germany. Israel's national language is Modern Hebrew.",0.2734618,0.37500685,0.17346007
7,Liselotte Groebina was born in the German city of Karlsruhe and his national,"Liselotte Grschebina is an Israeli national who did her studies at the School of Applied Arts in Stuttgart and was born in Karlsruhe, which is in Germany unlike Israel whose language is Modern Hebrew.",0.26818097,0.40764445,0.13356349
8,Liselotte Groebina was born in the German city of Karlsruhe and his national,"Liselotte Grschebina was born in Karlsruhe which is located in Germany, has Israeli nationality (the language in Israel is Modern Hebrew), and studied at the School of Applied Arts in Stuttgart.",0.27916571,0.43729252,0.12788056
9,"The 11th Mississippi Infantry monument is located in Adams County, Pennsylvania. It was established in","Pennsylvania's Franklin County is found to the west of Adams County, Pennsylvania and Carroll County, Maryland is to the southeast. A monument to the 11th Mississippi Infantry was erected in 2000 in Adams County and this monument is classed as a contributing property.",0.36064476,0.521096,0.20741087
10,"The 11th Mississippi Infantry monument is located in Adams County, Pennsylvania. It was established in","The 11th Mississippi Infantry Monument was established in 2000 in Adams County, Pennsylvania which has Carroll County, Maryland to its southeast and Franklin County, Pennsylvania to its west. The 11th Mississippi Infantry Monument is in the category of contributing property.",0.4739183,0.6500273,0.30698112
11,"The 11th Mississippi Infantry monument is located in Adams County, Pennsylvania. It was established in","The 11th Mississippi Infantry Monument, established in 2000, falls under the category of Contributing property and is located in Adams County, Pennsylvania, which has Carroll County, Maryland to the southeast and Franklin County, Pennsylvania to the east.",0.4812439,0.71768034,0.26225513
12,"Adolfo Suarez Madrid-located in Alcobendas,","ENAIRE, based in Madrid, Spain, is the operating organisation for Adolfo Suarez Madrid-Barajas airport which is in Alcobendas. The runway length at the airport is 3500.",0.22411129,0.3763398,0.077993035
13,"Adolfo Suarez Madrid-located in Alcobendas,","Located in Madrid, Spain, ENAIRE operates the Adolfo Suarez Madrid-Barajas Airport in Alcobendas which reports a runway length of 3,500.",0.22766516,0.38017195,0.0813039
14,"Adolfo Suarez Madrid-located in Alcobendas,","Adolfo Suarez Madrid-Barajas Airport, operated by ENAIRE, is located in Alcobendas while ENAIRE is located in Madrid, Spain. The Airport's runway length is 3500.",0.28605202,0.5436185,0.04951752
15,"Mexicans are the people who live in Mexico, where the currency is the peso.",Bionico (a dish served for dessert) is a food found in Guadalajara in Mexico. The currency in Mexico is the Mexican peso inhabited by Mexicans.,0.24252445,0.37466124,0.114469804
16,"Mexicans are the people who live in Mexico, where the currency is the peso.",Bionico (a dessert) is a food found in Guadalajara in Mexico. The currency in Mexico is the Mexican peso inhabited by the Mexicans.,0.24591021,0.36376932,0.13084264
17,"Mexicans are the people who live in Mexico, where the currency is the peso.",Bionico is a food found in Mexico and served at the dessert course. The dessert can be found in Guadalajara. The currency of Mexico (inhabited by Mexicans) is Peso.,0.23584367,0.36507004,0.11041046
18,The 11th Mississippi Infantry monument falls under the category of Contributing property. It is located,"The 11th Mississippi Infantry Monument is placed in the municipality of Gettysburg in Pennsylvania, in Adams County, USA. Adams County has Carroll County, Maryland to its southeast and the 11th Mississippi Infantry Monument is categorized as a Contributing Property.",0.360714,0.55046743,0.181722
19,The 11th Mississippi Infantry monument falls under the category of Contributing property. It is located,"The 11th Mississippi Infantry Monument is categorised as a contributing property and stands in Adams County, Pennsylvania in the municipality of Gettysburg in the USA. Carroll County Maryland is southeast of Adams County.",0.31048942,0.5028054,0.12923461
20,The 11th Mississippi Infantry monument falls under the category of Contributing property. It is located,"The 11th Mississippi Infantry Monument's location is Adams County, Pennsylvania, USA, in the municipality of Gettysburg. To the southeast of Adams County, lies Carroll County, Maryland. The 11th Mississippi Infantry Monument is a contributing property.",0.27999634,0.40507624,0.15841511
21,"Mexicans are the people who live in Mexico, where the currency is the Mexican peso",Bionico (served at the dessert course) is a food found in Mexico. The currency in Mexico is the Mexican peso inhabited by the Mexicans. Honey can be added to bionico.,0.2970876,0.45005116,0.15042447
22,"Mexicans are the people who live in Mexico, where the currency is the Mexican peso",Bionico is a dessert food that can be made with honey and is found in Mexico. Mexico is inhabited by Mexicans and their currency is the peso.,0.27717212,0.4395526,0.12211379
23,"Mexicans are the people who live in Mexico, where the currency is the Mexican peso","Bionico (served at the dessert course) is a food found in Mexico. Honey can be used as a variation in the dish Bionico, the currency in Mexico is the peso inhabited by Mexicans.",0.24667022,0.41128454,0.089596964
24,"The 11th Mississippi Infantry monument is located in Adams County, Pennsylvania, United States. It","Located in Adams Country, Pennsylvania in the United States, the monument to the 11th Mississippi Infantry was erected in 2000. It is described as a contributing property. Cumberland County is to the north of Adams County.",0.47231492,0.6216912,0.329143
25,"The 11th Mississippi Infantry monument is located in Adams County, Pennsylvania, United States. It","The 11th Mississippi Infantry Monument's located in the United States near Adams County, Pennsylvania. It falls under the category of Contributing property and was established in the year 2000. Adams County, Pennsylvania has Cumberland County, Pennsylvania to its north.",0.4788742,0.68888307,0.28242555
26,"The 11th Mississippi Infantry monument is located in Adams County, Pennsylvania, United States. It","The 11th Mississippi Infantry Monument was established in 2000 and is categorized as a Contributing Property. The monument is located in Adams County, Pennsylvania, USA and has Cumberland county, Pennsylvania to the north.",0.49035054,0.6762394,0.31484297
27,"Anatole de Gaswald wrote the book ""English With Out"" which was written by Ter","Terence Rattigan, who died in 1977, wrote the film English Without Tears in co-authorship with Anatole de Grunwald. The film was directed by Harold French, an actor whose career began in 1920.",0.17358793,0.32755107,0.025853006
28,"Anatole de Gaswald wrote the book ""English With Out"" which was written by Ter","The movie English Without Tears was written by Anatole de Grunwald and Terence Rattigan, who died in 1977, and directed by Harold French, who has been acting since 1920.",0.18339595,0.3062957,0.06360212
29,"Anatole de Gaswald wrote the book ""English With Out"" which was written by Ter",English Without Tears is a movie directed by Harold French who became an active actor in 1920. The movie was written by Anatole de Grunwald and Terence Rattigan. Rattigan passed away in 1977.,0.10387765,0.19849494,0.009882351
30,"The 11th Mississippi Infantry monument is located in Gettysburg, Adams County, Pennsylvania.","The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania and was erected in 2000. The monument is in the municipality of Gettysburg in Pennsylvania and is categorised as a contributing property. Southwest of Adams County lies Frederick County Maryland.",0.6025978,0.8180711,0.40149626
31,"The 11th Mississippi Infantry monument is located in Gettysburg, Adams County, Pennsylvania.","The 11th Mississippi Infantry Monument is in the municipality of Gettysburg, Pennsylvania and falls under the category of contributing property. The monument is in Adams County, which has Frederick County, Maryland to the southwest, and was established in the year 2000.",0.52936226,0.76987034,0.30692062
32,"The 11th Mississippi Infantry monument is located in Gettysburg, Adams County, Pennsylvania.","Adams County, Pennsylvania has Frederick County, Maryland to its southwest and contains the municipality of Gettysburg where the 11th Mississippi Infantry Monument has stood since the year 2000. The monument is categorized as a Contributing Property.",0.38659793,0.5770832,0.20698889
33,The Mason School of Business are the current tenants of Alan B Miller Hall which is owned by the,Robert A.M. Stern is the architect for Alan B. Miller Hall which is located in Virginia at 101 Ukrop Way. The Mason School of Business are the current tenants of the building which is owned by The College of William and Mary.,0.43869036,0.60967755,0.27622867
34,The Mason School of Business are the current tenants of Alan B Miller Hall which is owned by the,Alan B Miller Hall is located in Virginia at 101 Ukrop Way and is owned by The College of William and Mary. It is currently tenanted by The Mason School of Business and was designed by Robert A.M. Stern.,0.29015857,0.42397562,0.16067433
35,The Mason School of Business are the current tenants of Alan B Miller Hall which is owned by the,Virginia's College of William and Mary is the home of the Robert A M Stern designed Alan B Miller Hall at 101 Ukrop Way which houses the Mason School of Business.,0.29383004,0.43008453,0.16215114
36,The University of Burningu of Buregundy is located in Dijon. It,"The University of Burgundy in Dijon has 2,900 staff members along with 27,400 students, of which 9,400 are postgraduate students and 1,299 are PhD students.",0.11636404,0.33147168,-0.08449626
37,The University of Burningu of Buregundy is located in Dijon. It,"The University of Burgundy in Dijon has 2900 staff members that educate a total of 27400 students of them 1299 are doctoral students, and 9400 are postgraduate students.",0.12933391,0.32992896,-0.059148375
38,The University of Burningu of Buregundy is located in Dijon. It,"The University of Burgundy in Dijon has 2900 staff members that educate 27400 students. They have 1299 doctoral students, and 9400 postgraduate students.",0.18341714,0.33850598,0.03469541
39,The musical artist of English Without Teas is Nicholas Brooks and it was written by Ter,"English Without Tears is an 89 minute movie written by Terence Rattigan and released on July 28th, 1944. Alan Jaggs was the editor while Nicholas Brodszky wrote the music for the film.",-0.017377334,0.07588801,-0.110415414
40,The musical artist of English Without Teas is Nicholas Brooks and it was written by Ter,"On 1994-07-28,English Without Tears a 89 minutes long was released which is written by Terence Rattigan,done by Alan Jaggs and composed by Nicholas Brodszky.",0.0363665,0.12914456,-0.056088302
41,The musical artist of English Without Teas is Nicholas Brooks and it was written by Ter,"The film English Without Tears, written by Terence Rattigan, was released on 07-28-1944. Edited by Alan Jaggs, it has an 89 minute running time with music composed by Nicholas Brodszky..",0.033320833,0.20065917,-0.12639138
42,"Tom Simon and the director of the 83.0 kilometer long, Deathona Fa",Death on a Factory Farm was produced and directed by Tom Simon and Sarah Teale. The film runs for 83 minutes.,-0.011286703,0.0146742165,-0.040230133
43,"Tom Simon and the director of the 83.0 kilometer long, Deathona Fa","""Death on a Factory Farm"" is a film both directed and produced by Tom Simon and Sarah Teale. The film runs for 83 minutes.",0.0060062255,0.011148401,-0.0023515595
44,"Tom Simon and the director of the 83.0 kilometer long, Deathona Fa",Tom Simon and Sarah Teale directed and produced the 83 minutes movie Death on a Factory Farm.,0.11020914,0.102324024,0.115214035
45,The Mason School of Business are the current tenants of Alan B Miller Hall which is owned by the,"The Alan B. Miller Hall is located in Williamsburg, Virginia and is owned by The College of William and Mary. The building was designed by Robert A.M. Stern and has the address of 101 Ukrop Way. It is currently tenanted by The Mason School of Business.",0.30241188,0.4533361,0.15757677
46,The Mason School of Business are the current tenants of Alan B Miller Hall which is owned by the,"The address of Alan B. Miller Hall is 101 Ukrop Way in Williamsburg, Virginia and the property was designed by Robert A M Stern. The owner of the building is The College of William and Mary and The Mason School of Business are currently based at the Hall and are the current tenants.",0.3450809,0.49085116,0.2049295
