0,"Aaron Turner, who is from Massachusetts, started performing in 1995. He plays the electric guitar and",Aaron Turner is a post-metal musician from Massachusetts who plays the electric guitar. He started performing in 1995 and is a musician in the Lotus Eaters band.,20.008777683406414
1,"Aaron Turner, who is from Massachusetts, started performing in 1995. He plays the electric guitar and","Aaron Turner is a post-metal musician born in Massachusetts who plays electric guitar, started performing in 1995 and is in the Lotus Eaters band.",19.406786950364168
2,"Aaron Turner, who is from Massachusetts, started performing in 1995. He plays the electric guitar and","Aaron Turner is a post metal performer from Massachusetts who plays the electric guitar, started performing in 1995 and is in the Lotus Eaters band.",26.012739120313423
3,"The main ingredients of Bionico are chopped fruits, sour cream, condensed","Mexicans, the inhabitants of Mexico, can use their peso currency to purchase a dessert called Bionico. Bionico can be found in Guadalajara, Mexico, and is made from sour cream, chopped fruits, condensed milk, granola, coconut and raisins. They can also buy cookies, another dessert.",0.8282497062032181
4,"The main ingredients of Bionico are chopped fruits, sour cream, condensed","Much like a cookie, Bionico is a dessert food whose ingredients include chopped fruits, sour cream, condensed milk, granola, shredded coconut and raisins. Bionico is found in the Guadalajara region of Mexico, which uses pesos are their currency and is home to Mexican people.",2.62198809950631
5,"The main ingredients of Bionico are chopped fruits, sour cream, condensed","Mexico inhabited by Mexicans has peso as its currency. Bionico, a dessert food found in Guadalajara, Mexico, has sour cream, chopped fruits, condensed milk, granola, raisins and shredded coconut as its main ingredients. Cookie is a type of dessert.",1.5616906883786683
6,"Hypermarcas is a pharmaceutical company located in Brazil. They were founded on January 1, 2001","Hypermarcas is a drug maker in the pharmaceutical industry. They were founded in Brazil on January 1, 2001, and employ 10252 people. They are an S.A. corporation, and are managed by a CEO.",10.714589468138342
7,"Hypermarcas is a pharmaceutical company located in Brazil. They were founded on January 1, 2001","Hypermarcas was founded in 2001-01-01, it is a type of S.A corporation which has 10252 employees. It is a pharmaceutical company located in Brazil that make drugs. It is managed by a CEO.",8.633332816489972
8,"Hypermarcas is a pharmaceutical company located in Brazil. They were founded on January 1, 2001","Hypermarcas is a pharmaceutical drug company located in Brazil. They were founded on January 1, 2001, and employ 10,252 people. They are an S.A. corporation, headed up by their CEO.",24.504387509320306
9,The city of Ciudad Ayala is led by the City Manager and is located,"Ciudad Ayala city has a population density of 1604.0 and its population in metropolitan area is 1,777,539. The city has an elevation of 1147.0 above sea level and uses the UTC offset -6 time zone. Ciudad Ayala uses a type of government called council-manager government and one of the leaders is called City Manager.",0.5306280187378813
10,The city of Ciudad Ayala is led by the City Manager and is located,"Ciudad Ayala is a city; its government type is council manager and the leader title is city manager. The population in the Ciudad Ayala metropolitan area is 1777539, and the population density is 1604. It is 1147m above sea level and has a UTC offset of -6.",0.9217220764570134
11,The city of Ciudad Ayala is led by the City Manager and is located,"Ciudad Ayala is a city. The population of its metropolitan area is 1,777,539 and the density is 1604.0. The government type is council-manager government and one of the leaders is the city manager. The UTC offset of the city is -6 and the elevation above the sea level is 1147.0.",0.7990204977924322
12,"Acharya Institute of Technology is located at Soldevanahalli, Acharya","The Acharya Institute of Technology is affiliated to Visvesvaraya Technological University, and offers Tennis as a sport. The All India Council for Technical Education which is located in Mumbai gave the institute Technical Campus status. The address for the campus is: Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090.",0.3102192146868543
13,"Acharya Institute of Technology is located at Soldevanahalli, Acharya","Tennis is one of the sports offered at the Acharya Institute of Technology which is affiliated to Visvesvaraya Technological University. The All India Council for Technical Education which is located in Mumbai gave the institute Technical Campus status. The address for the campus is: Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090.",0.19634520055827098
14,"Acharya Institute of Technology is located at Soldevanahalli, Acharya","Acharya Institute of Technology was given the 'Technical Campus' status by All India Council for Technical Education, has tennis as one of their sports offered and is affiliated with the Visvesvaraya Technological University. All India Council for Technical Education is located in Mumbai and the campus of the Acharya Institute of Technology is located at Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.",0.16615572731739348
