0,The City Manager is the leader of the city of Ciudad Ayala which is,"Ciudad Ayala is a city with population density and population of 1604 and 1777539 respectively, where the leader is called the City Manager. The government type in the city of Ciudad Ayala is council-manager.",-0.8454116582870483
1,The City Manager is the leader of the city of Ciudad Ayala which is,"The city of Ciudad Ayala, with a population of 1,777,539, is led by a City Manager on a council-manager government system. It has a population density of 1604.",-0.8769047856330872
2,The City Manager is the leader of the city of Ciudad Ayala which is,"Ciudad Ayala, a city with population density and population of 1604.0 and 1,777,539 respectively, uses a type of government called council-manager government. One of the leaders of Ciudad Ayala is the City Manager.",-0.7336766123771667
3,The Governator of the country of Mexico is the leader of the country. The country is,Ciudad Ayala in Mexico with population density of 1604.0 and elevated 1147.0 above sea level is in the PDT time zone. The leader here is called the governator.,-1.0061354637145996
4,The Governator of the country of Mexico is the leader of the country. The country is,Ciudad Ayala is a country in Mexico that is located 1147 above sea level and is in the Pacific Daylight time zone. The population density is 1604 and the leader of Ciudad Ayala is called the governator.,-1.0355192422866821
5,The Governator of the country of Mexico is the leader of the country. The country is,Ciudad Ayala is located in Mexico and has a population density of 1604. The city stands 1147 m above sea level. The Governator is the leader of Ciudad Ayala located in the Pacific Daylight time zone.,-1.093494176864624
6,Liselotte Groebina was born in the German city of Karlsruhe and his national,"Liselotte Grschebina was an Israeli who attended the school of Applied Arts in Stuttgart. She was born in Karlsruhe, Germany. Israel's national language is Modern Hebrew.",-0.9647030830383301
7,Liselotte Groebina was born in the German city of Karlsruhe and his national,"Liselotte Grschebina is an Israeli national who did her studies at the School of Applied Arts in Stuttgart and was born in Karlsruhe, which is in Germany unlike Israel whose language is Modern Hebrew.",-0.8556097149848938
8,Liselotte Groebina was born in the German city of Karlsruhe and his national,"Liselotte Grschebina was born in Karlsruhe which is located in Germany, has Israeli nationality (the language in Israel is Modern Hebrew), and studied at the School of Applied Arts in Stuttgart.",-0.815513551235199
9,"The 11th Mississippi Infantry monument is located in Adams County, Pennsylvania. It was established in","Pennsylvania's Franklin County is found to the west of Adams County, Pennsylvania and Carroll County, Maryland is to the southeast. A monument to the 11th Mississippi Infantry was erected in 2000 in Adams County and this monument is classed as a contributing property.",-0.5602673292160034
